homeownership,annual_income,debt_to_income,loan_purpose,loan_amount,balance,term,interest_rate
MORTGAGE,70000.0,20.52,home_improvement,25000,23821.8,60,14.08
MORTGAGE,68200.0,22.59,debt_consolidation,12000,11341.92,60,17.09
RENT,56000.0,24.65,debt_consolidation,10000,9612.44,60,21.45
RENT,110000.0,38.82,credit_card,6000,5439.35,36,12.62
RENT,47800.0,19.46,credit_card,8000,7262.63,36,13.59
MORTGAGE,65000.0,17.87,credit_card,20000,18625.12,36,13.58
MORTGAGE,85000.0,19.17,home_improvement,20000,19103.93,60,16.02
OWN,36000.0,1.67,other,3000,2305.26,36,5.32
MORTGAGE,148000.0,14.79,debt_consolidation,32400,30269.12,60,9.93
MORTGAGE,70000.0,18.5,house,13000,12503.74,60,10.9
OWN,64000.0,26.98,credit_card,6000,5446.97,36,13.59
RENT,32000.0,21.01,debt_consolidation,4000,3807.5,36,9.92
MORTGAGE,85000.0,14.44,credit_card,20000,18131.19,36,12.62
OWN,90000.0,5.06,credit_card,35000,31729.59,36,12.62
RENT,15000.0,7.68,debt_consolidation,2000,264.6,36,10.91
RENT,110000.0,14.63,debt_consolidation,7000,6329.97,36,10.91
RENT,72000.0,24.28,vacation,2500,2259.04,36,10.42
MORTGAGE,100000.0,26.57,debt_consolidation,25000,22161.14,36,15.05
MORTGAGE,95000.0,10.66,car,20000,18634.9,36,14.07
MORTGAGE,30000.0,30.19,debt_consolidation,15000,13645.68,36,15.04
OWN,36000.0,7.4,debt_consolidation,3000,2717.18,36,11.99
RENT,22000.0,24.22,credit_card,10000,8983.35,36,22.91
MORTGAGE,80000.0,0.75,home_improvement,15000,13954.16,36,12.61
RENT,59000.0,23.56,debt_consolidation,30000,27952.38,36,14.07
MORTGAGE,72000.0,19.1,debt_consolidation,11000,10430.7,60,10.42
MORTGAGE,130000.0,14.63,debt_consolidation,30000,28428.1,60,9.93
MORTGAGE,50000.0,4.87,debt_consolidation,1200,1053.8,36,9.93
MORTGAGE,62004.0,14.34,debt_consolidation,20000,18059.32,36,9.93
MORTGAGE,30000.0,19.84,debt_consolidation,16000,14525.3,36,13.59
MORTGAGE,140000.0,16.07,debt_consolidation,25000,24087.04,60,12.61
RENT,48000.0,8.9,debt_consolidation,13200,11581.59,36,9.44
MORTGAGE,160000.0,23.35,credit_card,20000,6068.09,36,12.62
RENT,35000.0,0.86,other,3000,2745.24,36,19.03
RENT,63477.84,22.08,credit_card,35000,33221.93,60,20.0
MORTGAGE,50000.0,25.4,debt_consolidation,10000,9715.1,60,21.85
RENT,30000.0,46.36,debt_consolidation,16000,14765.45,36,25.82
RENT,40000.0,19.29,credit_card,12000,10793.17,36,7.35
RENT,144000.0,7.16,other,7000,6511.92,36,12.61
OWN,50000.0,14.19,small_business,15000,13273.71,36,14.08
OWN,28000.0,8.66,major_purchase,5000,4518.12,36,10.42
RENT,13930.0,21.94,debt_consolidation,4200,3695.17,36,10.91
RENT,64000.0,34.89,other,20000,19390.9,60,19.42
MORTGAGE,78000.0,15.08,debt_consolidation,13500,12118.19,36,6.07
OWN,200000.0,19.66,other,27000,25657.26,60,11.99
RENT,25560.0,6.24,debt_consolidation,3000,2729.18,36,15.05
MORTGAGE,53000.0,28.01,other,35000,34427.39,60,26.77
OWN,65000.0,7.22,debt_consolidation,5175,4843.88,36,18.45
MORTGAGE,80000.0,23.21,debt_consolidation,15000,13954.16,36,12.61
OWN,100000.0,4.55,debt_consolidation,40000,38018.68,36,7.96
RENT,90000.0,10.33,debt_consolidation,12000,11390.36,60,20.0
RENT,34000.0,21.64,credit_card,2400,2109.6,36,10.42
RENT,45000.0,18.11,debt_consolidation,24000,23109.31,60,11.99
RENT,62000.0,5.65,credit_card,4000,3536.52,36,13.59
MORTGAGE,110000.0,5.66,debt_consolidation,24000,23391.99,60,10.9
RENT,166000.0,9.83,credit_card,6000,5535.59,36,5.31
RENT,23000.0,30.03,credit_card,16125,15365.08,60,14.08
RENT,45000.0,14.37,debt_consolidation,3000,0.0,36,16.01
MORTGAGE,81000.0,33.29,debt_consolidation,22000,20647.17,60,12.62
MORTGAGE,39000.0,22.16,debt_consolidation,13500,12964.87,60,9.43
RENT,50000.0,39.87,debt_consolidation,40000,37185.49,36,11.98
OWN,60000.0,7.45,debt_consolidation,10000,9254.54,36,7.96
RENT,40000.0,5.27,credit_card,5000,4766.61,36,11.98
MORTGAGE,64000.0,26.5,debt_consolidation,22400,20255.99,36,10.91
RENT,43000.0,15.57,debt_consolidation,18200,17258.09,60,10.42
RENT,70000.0,17.47,credit_card,10000,8728.33,36,6.72
RENT,59789.0,13.29,debt_consolidation,10000,9312.65,36,13.59
MORTGAGE,52500.0,22.56,debt_consolidation,2000,1804.54,36,9.43
RENT,52000.0,17.4,credit_card,15000,13448.8,36,5.32
OWN,42000.0,25.6,debt_consolidation,20000,19022.42,60,21.45
OWN,75000.0,23.52,house,20000,19236.53,60,10.9
OWN,19250.0,27.37,other,3300,2883.85,36,7.35
MORTGAGE,33427.94,3.48,debt_consolidation,9000,8138.56,36,10.91
MORTGAGE,75000.0,11.23,debt_consolidation,15000,14077.6,60,12.62
MORTGAGE,55000.0,16.98,debt_consolidation,10000,9241.17,36,6.71
MORTGAGE,30000.0,11.24,debt_consolidation,10400,9656.69,36,10.9
MORTGAGE,65000.0,12.92,debt_consolidation,20000,19037.5,36,9.92
RENT,100000.0,9.17,credit_card,6650,6307.62,36,5.31
MORTGAGE,81200.0,21.73,other,10500,9291.57,36,14.08
MORTGAGE,75000.0,1.89,debt_consolidation,3500,1397.3,36,7.96
MORTGAGE,69131.0,28.58,home_improvement,25000,24009.03,60,9.43
RENT,54127.1,3.81,debt_consolidation,6025,5419.03,36,7.35
RENT,151000.0,0.97,major_purchase,32000,30472.7,60,13.59
MORTGAGE,48000.0,23.75,debt_consolidation,10000,9285.28,36,10.9
MORTGAGE,60000.0,1.52,home_improvement,20000,19575.02,60,17.47
MORTGAGE,56000.0,10.99,debt_consolidation,7000,0.0,36,10.91
RENT,52000.0,3.34,debt_consolidation,40000,38575.85,60,13.58
RENT,51000.0,4.35,debt_consolidation,30000,27937.68,36,13.58
MORTGAGE,90000.0,17.41,home_improvement,10000,9703.41,60,20.39
MORTGAGE,37000.0,5.84,credit_card,6500,5708.29,36,9.93
MORTGAGE,82756.8,26.98,home_improvement,6000,5434.35,36,11.99
MORTGAGE,122000.0,15.32,debt_consolidation,40000,37337.22,60,9.44
MORTGAGE,130000.0,19.18,debt_consolidation,40000,37540.29,60,12.62
RENT,100000.0,12.86,credit_card,25000,23462.68,60,12.62
MORTGAGE,110000.0,25.55,debt_consolidation,12000,11614.7,60,17.47
MORTGAGE,200000.0,9.95,debt_consolidation,15000,13056.7,36,5.32
OWN,48000.0,11.95,debt_consolidation,25000,22432.24,36,15.05
OWN,120000.0,9.38,home_improvement,30000,28050.79,60,10.42
RENT,44050.0,17.96,debt_consolidation,3000,2677.71,36,19.03
MORTGAGE,82000.0,31.51,debt_consolidation,28000,26038.26,60,7.35
RENT,75000.0,15.58,debt_consolidation,25000,22711.77,36,14.08
MORTGAGE,70000.0,15.74,credit_card,20000,18468.54,36,6.07
OWN,20000.0,34.72,credit_card,5000,0.0,36,6.72
MORTGAGE,62000.0,9.16,home_improvement,3000,0.0,36,7.96
MORTGAGE,64000.0,22.95,credit_card,16000,15245.74,60,14.07
MORTGAGE,60960.0,15.93,credit_card,21000,18534.23,36,12.62
RENT,15000.0,19.44,other,4000,2915.12,36,9.93
RENT,140000.0,9.99,debt_consolidation,25000,22970.25,60,7.34
RENT,54000.0,20.38,other,17000,15443.99,36,14.08
OWN,105000.0,14.96,home_improvement,35000,31973.98,36,18.06
MORTGAGE,44000.0,61.18,debt_consolidation,32000,28746.69,36,22.91
MORTGAGE,165200.0,1.06,home_improvement,40000,34956.09,36,7.35
MORTGAGE,75000.0,10.94,debt_consolidation,12000,10557.71,36,10.91
OWN,57600.0,15.21,debt_consolidation,20000,17498.86,36,7.97
MORTGAGE,162000.0,22.72,credit_card,15000,13944.54,36,11.98
OWN,100000.0,7.56,credit_card,17000,15698.25,36,6.07
MORTGAGE,200000.0,20.52,debt_consolidation,25000,23119.84,36,7.34
MORTGAGE,58000.0,34.49,debt_consolidation,10000,8879.63,36,16.02
OWN,75000.0,8.83,debt_consolidation,4200,3695.18,36,10.91
MORTGAGE,80000.0,4.68,major_purchase,10000,9002.87,36,7.97
RENT,31500.0,18.36,debt_consolidation,6000,3821.01,36,10.42
MORTGAGE,240000.0,3.77,house,21000,20491.41,60,12.61
MORTGAGE,120000.0,22.74,credit_card,35000,31603.79,36,9.93
RENT,70090.0,32.77,other,20000,18783.84,36,21.85
RENT,45000.0,22.19,debt_consolidation,3500,0.0,36,15.05
MORTGAGE,101500.0,25.96,credit_card,22000,21490.48,60,14.07
OWN,43000.0,25.76,other,1600,1485.81,36,10.9
RENT,65000.0,26.83,renewable_energy,1500,1385.11,36,6.07
OWN,130000.0,13.4,debt_consolidation,40000,36937.11,36,6.07
RENT,36000.0,18.77,debt_consolidation,8000,7267.74,36,14.08
MORTGAGE,21444.0,14.38,debt_consolidation,12000,11341.91,60,17.09
MORTGAGE,31250.0,53.38,credit_card,17975,16583.76,36,5.31
RENT,87000.0,9.59,other,20000,19480.21,60,9.92
OWN,45000.0,14.51,other,14500,12797.42,36,12.62
MORTGAGE,25500.0,55.44,debt_consolidation,19300,18889.89,60,17.47
RENT,129000.0,12.24,other,25000,24002.95,60,20.39
RENT,47000.0,22.01,medical,12000,11306.32,60,15.05
MORTGAGE,110000.0,15.44,debt_consolidation,20000,18550.28,36,9.92
MORTGAGE,41600.0,21.44,debt_consolidation,10000,9544.29,36,13.58
OWN,101000.0,14.7,debt_consolidation,27000,25813.08,60,5.31
MORTGAGE,90000.0,12.13,home_improvement,10000,9002.87,36,7.97
OWN,30000.0,3.56,other,20000,18509.07,36,7.96
RENT,25000.0,8.21,debt_consolidation,5000,4548.62,36,15.05
RENT,168000.0,13.4,credit_card,12000,10557.71,36,10.91
MORTGAGE,64992.0,11.69,other,10000,9226.01,36,5.31
MORTGAGE,65000.0,19.76,home_improvement,12000,11130.17,36,9.92
MORTGAGE,80000.0,13.34,medical,9000,0.0,36,18.45
MORTGAGE,45000.0,15.44,other,8000,7103.69,36,16.02
RENT,115000.0,3.41,debt_consolidation,4800,2180.69,36,6.08
MORTGAGE,101000.0,18.5,debt_consolidation,20000,19503.68,60,26.77
RENT,30000.0,19.29,debt_consolidation,7500,6813.43,36,14.07
OWN,63000.0,29.54,debt_consolidation,5000,4561.62,36,17.09
MORTGAGE,91000.0,19.71,home_improvement,31325,30162.15,60,11.98
RENT,200000.0,7.15,credit_card,10000,8717.45,36,6.08
RENT,81000.0,22.61,credit_card,10000,9288.58,60,6.72
RENT,16000.0,28.13,other,10500,9323.58,36,16.02
MORTGAGE,50000.0,29.28,debt_consolidation,11800,11129.56,60,16.02
RENT,75000.0,17.74,debt_consolidation,36000,33390.9,36,9.93
RENT,75000.0,9.44,other,20000,19623.58,60,21.85
MORTGAGE,55000.0,22.25,debt_consolidation,28000,26075.13,36,13.58
MORTGAGE,55000.0,15.47,debt_consolidation,3600,3270.5,36,14.08
MORTGAGE,42000.0,18.65,debt_consolidation,37000,32463.57,36,9.44
OWN,48000.0,26.4,credit_card,10000,0.0,36,12.62
RENT,67500.0,14.79,debt_consolidation,14000,13569.09,60,19.03
MORTGAGE,85000.0,10.65,debt_consolidation,30000,27889.12,36,11.98
RENT,60000.0,27.16,credit_card,30000,28508.06,60,11.99
RENT,42000.0,38.2,debt_consolidation,10000,9451.63,60,17.09
MORTGAGE,70000.0,18.46,debt_consolidation,19500,18643.33,36,16.01
MORTGAGE,115000.0,16.57,debt_consolidation,23000,21875.8,60,21.45
RENT,39995.0,9.36,debt_consolidation,20000,18156.66,36,13.59
RENT,22848.0,16.86,debt_consolidation,9500,7977.27,36,7.35
MORTGAGE,150000.0,6.26,house,40000,37963.23,36,6.07
OWN,35000.0,15.88,debt_consolidation,12000,11288.91,60,14.08
MORTGAGE,61000.0,20.89,debt_consolidation,15000,13871.88,36,7.34
MORTGAGE,104000.0,2.15,house,30000,28447.4,60,10.42
RENT,82000.0,17.31,credit_card,8000,7403.61,36,7.96
MORTGAGE,175900.0,12.51,debt_consolidation,18000,17304.18,60,10.41
RENT,27000.0,5.07,debt_consolidation,4000,3622.9,36,11.99
RENT,50000.0,28.82,credit_card,15000,13664.51,36,16.02
RENT,150000.0,11.86,debt_consolidation,20000,18495.85,36,7.34
RENT,45000.0,19.97,debt_consolidation,20000,18560.67,36,10.42
MORTGAGE,250000.0,15.57,debt_consolidation,16000,14064.14,36,10.42
OWN,38400.0,11.63,other,1500,375.21,36,9.92
MORTGAGE,75000.0,23.92,debt_consolidation,12800,12173.43,60,12.61
MORTGAGE,90000.0,1.09,home_improvement,40000,38414.48,60,9.43
OWN,38000.0,1.64,debt_consolidation,18000,15599.0,36,7.97
OWN,20000.0,11.04,major_purchase,1800,1683.13,36,17.47
MORTGAGE,69800.0,27.13,debt_consolidation,23175,21727.92,60,11.99
RENT,21500.0,17.12,debt_consolidation,12000,11203.92,36,16.01
RENT,42733.0,28.56,credit_card,25000,23213.25,36,10.9
MORTGAGE,100000.0,15.22,debt_consolidation,17000,14943.12,36,10.42
RENT,62000.0,17.44,debt_consolidation,20000,18592.93,36,11.99
OWN,120000.0,18.46,house,10000,9226.01,36,5.31
RENT,105000.0,21.22,debt_consolidation,24000,22749.1,60,19.03
MORTGAGE,32000.0,1.28,home_improvement,7000,6648.04,36,7.96
RENT,36240.0,22.75,debt_consolidation,3000,2808.03,36,18.45
MORTGAGE,139000.0,27.4,debt_consolidation,35000,33800.93,60,15.04
MORTGAGE,35000.0,12.04,home_improvement,16825,15748.46,36,18.45
OWN,175000.0,6.42,other,25000,23438.11,60,11.99
MORTGAGE,69000.0,19.23,debt_consolidation,12000,10843.53,36,10.42
MORTGAGE,135400.0,17.89,credit_card,35000,34113.32,60,10.9
MORTGAGE,54996.0,4.12,debt_consolidation,10000,8782.01,36,9.93
MORTGAGE,50000.0,27.27,debt_consolidation,15000,13478.32,36,6.72
MORTGAGE,175000.0,22.84,credit_card,40000,37185.49,36,11.98
RENT,65000.0,8.01,small_business,40000,37540.29,60,12.62
OWN,62000.0,29.71,credit_card,4000,3486.96,36,6.08
MORTGAGE,28000.0,12.73,credit_card,6000,5587.52,36,13.58
MORTGAGE,120000.0,20.66,house,10000,9254.63,36,7.97
RENT,93500.0,15.92,debt_consolidation,16800,0.0,60,11.99
MORTGAGE,84000.0,27.49,debt_consolidation,30000,28428.1,60,9.93
RENT,61200.0,17.35,credit_card,16000,14183.12,36,15.05
RENT,30000.0,21.16,debt_consolidation,12000,11479.01,60,25.82
MORTGAGE,100000.0,20.38,major_purchase,24000,22524.18,60,12.62
RENT,110000.0,34.15,credit_card,5550,5093.19,36,21.45
RENT,40000.0,15.53,credit_card,10000,9254.54,36,7.96
RENT,80000.0,11.3,credit_card,10000,9247.93,36,7.34
MORTGAGE,80000.0,10.4,home_improvement,20000,18452.04,36,5.31
RENT,65000.0,7.02,other,40000,38629.65,60,15.04
MORTGAGE,72500.0,12.78,debt_consolidation,22000,20330.58,36,6.71
RENT,74000.0,14.26,debt_consolidation,18000,16713.54,36,10.9
OWN,60000.0,28.6,credit_card,10000,9065.57,36,12.62
RENT,65000.0,9.62,debt_consolidation,10000,9643.94,60,13.58
RENT,75000.0,30.75,debt_consolidation,25000,23335.75,60,9.44
RENT,42000.0,19.31,credit_card,7325,6444.62,36,10.91
RENT,65000.0,22.82,debt_consolidation,17000,16552.51,60,9.43
MORTGAGE,70000.0,9.81,debt_consolidation,15000,13905.04,36,9.43
MORTGAGE,78000.0,19.42,credit_card,6000,5601.95,36,16.01
MORTGAGE,54000.0,4.56,home_improvement,6000,5691.08,36,5.31
MORTGAGE,75000.0,10.9,debt_consolidation,10000,9302.76,36,12.61
MORTGAGE,62000.0,32.96,credit_card,14400,12831.96,36,18.06
RENT,50000.0,26.64,credit_card,7000,6153.03,36,10.42
OWN,30000.0,31.24,other,3000,2706.88,36,9.44
MORTGAGE,150000.0,17.11,debt_consolidation,16000,15051.88,60,14.08
MORTGAGE,50000.0,10.54,other,6000,5249.65,36,7.97
RENT,62000.0,23.52,other,20000,17965.56,36,10.9
MORTGAGE,44500.0,16.02,home_improvement,15000,13296.68,36,15.05
MORTGAGE,62000.0,31.22,home_improvement,16000,15283.16,60,16.02
MORTGAGE,47000.0,18.03,major_purchase,4200,3895.54,36,9.92
MORTGAGE,17453.0,17.93,debt_consolidation,5500,5235.3,36,9.92
RENT,50000.0,18.34,debt_consolidation,9000,8352.18,36,10.41
MORTGAGE,65000.0,15.18,debt_consolidation,11000,9651.31,36,9.44
OWN,58746.0,0.63,debt_consolidation,18000,15868.17,36,11.99
RENT,46080.0,19.38,debt_consolidation,15000,14236.2,36,6.07
RENT,68000.0,13.38,credit_card,18000,16816.17,60,9.93
RENT,75000.0,20.14,debt_consolidation,20000,19217.08,60,9.92
OWN,30000.0,5.92,other,10000,9280.21,36,10.41
RENT,67000.0,13.65,debt_consolidation,15000,14197.97,60,18.06
MORTGAGE,65000.0,28.31,home_improvement,20000,19059.39,60,14.08
RENT,64000.0,6.75,debt_consolidation,8500,7675.18,36,9.93
OWN,57000.0,29.73,credit_card,34650,30546.27,36,11.99
MORTGAGE,150000.0,9.86,credit_card,20000,19164.16,60,7.34
RENT,30000.0,30.84,debt_consolidation,8400,7693.87,36,20.0
RENT,90500.0,25.13,credit_card,17000,0.0,36,7.35
OWN,89000.0,21.91,credit_card,20000,17759.27,36,16.02
MORTGAGE,55000.0,29.26,home_improvement,15000,14293.08,60,14.08
MORTGAGE,87000.0,13.57,debt_consolidation,4800,4351.47,36,12.62
RENT,138000.0,9.42,debt_consolidation,26500,25046.81,60,17.09
OWN,60000.0,12.82,debt_consolidation,20000,18738.67,36,19.42
RENT,78000.0,20.66,credit_card,7400,6523.55,36,11.99
MORTGAGE,68400.0,13.23,debt_consolidation,14200,12609.03,36,16.02
OWN,78000.0,12.29,credit_card,10000,9109.69,36,16.02
MORTGAGE,66000.0,38.73,credit_card,5000,4364.17,36,6.72
OWN,58800.0,24.03,debt_consolidation,16000,0.0,36,14.07
MORTGAGE,51000.0,2.21,debt_consolidation,5000,4642.64,36,10.9
OWN,68000.0,19.26,debt_consolidation,16000,14832.04,36,9.43
MORTGAGE,300000.0,13.77,debt_consolidation,35000,30796.48,36,10.91
MORTGAGE,60000.0,10.44,credit_card,6400,5750.73,36,6.72
MORTGAGE,45000.0,30.13,debt_consolidation,10000,9763.96,60,13.58
MORTGAGE,40000.0,22.11,other,9600,5628.32,36,13.59
MORTGAGE,85000.0,12.99,home_improvement,17000,16417.59,60,15.04
RENT,90000.0,7.96,debt_consolidation,24000,22178.81,36,6.71
RENT,93500.0,20.89,debt_consolidation,20000,19297.02,60,14.07
MORTGAGE,62400.0,20.27,debt_consolidation,9500,8291.95,36,6.72
RENT,65000.0,20.85,other,5000,4390.97,36,9.93
MORTGAGE,30000.0,16.52,debt_consolidation,15000,13645.89,36,15.05
MORTGAGE,77000.0,15.27,debt_consolidation,25000,22590.7,36,10.42
MORTGAGE,69000.0,28.74,credit_card,12000,10793.17,36,7.35
MORTGAGE,325500.0,11.37,debt_consolidation,24000,21672.55,36,6.71
RENT,40000.0,20.37,credit_card,30000,29145.66,60,21.85
MORTGAGE,113000.0,6.06,home_improvement,20000,18981.6,36,6.07
OWN,43500.0,23.34,debt_consolidation,3600,3231.56,36,6.08
RENT,72000.0,1.63,debt_consolidation,20000,18750.5,60,11.99
MORTGAGE,130000.0,18.77,debt_consolidation,27850,26240.1,60,15.05
MORTGAGE,68000.0,11.22,other,4000,0.0,36,9.93
RENT,35000.0,26.89,debt_consolidation,9000,8102.57,36,7.97
RENT,50000.0,13.97,small_business,20000,18294.92,36,19.03
RENT,19000.0,3.47,car,12000,11593.19,60,26.3
RENT,50000.0,29.44,debt_consolidation,15000,13366.62,36,18.06
MORTGAGE,70000.0,33.55,debt_consolidation,28950,0.0,60,11.98
RENT,82000.0,6.2,debt_consolidation,24000,0.0,60,20.0
MORTGAGE,112500.0,11.2,debt_consolidation,25000,22816.61,36,5.31
OWN,82000.0,16.11,debt_consolidation,16000,14807.25,36,7.96
RENT,70000.0,10.99,credit_card,6000,5289.39,36,11.99
RENT,25000.0,13.2,other,6800,6293.14,36,7.97
RENT,46000.0,28.16,debt_consolidation,12000,10474.0,36,6.72
RENT,20712.0,31.72,debt_consolidation,10400,0.0,36,9.43
RENT,95000.0,3.94,debt_consolidation,7000,6289.86,36,6.72
MORTGAGE,150000.0,17.96,debt_consolidation,40000,36229.06,36,11.99
RENT,90000.0,20.84,debt_consolidation,25000,24143.51,60,15.04
MORTGAGE,101000.0,27.74,debt_consolidation,16600,15754.72,36,6.07
MORTGAGE,45000.0,28.48,car,2000,1768.26,36,13.59
RENT,98000.0,8.94,credit_card,6400,5787.42,36,10.91
RENT,70000.0,15.65,debt_consolidation,28000,26158.47,60,9.93
OWN,48000.0,15.68,credit_card,20000,19022.42,60,21.45
MORTGAGE,96000.0,15.04,credit_card,5500,4800.56,36,6.72
OWN,54000.0,17.18,debt_consolidation,7000,6329.98,36,10.91
MORTGAGE,200000.0,6.66,other,20000,19236.53,60,10.9
MORTGAGE,82767.78,17.49,debt_consolidation,2000,1775.9,36,16.02
MORTGAGE,50000.0,33.15,vacation,2500,2264.29,36,11.99
OWN,70000.0,12.05,house,15000,13161.28,36,9.44
RENT,115000.0,18.41,debt_consolidation,30000,28447.4,60,10.42
MORTGAGE,31000.0,19.47,small_business,15000,13491.43,36,7.35
MORTGAGE,42000.0,17.54,debt_consolidation,25000,23518.56,60,14.08
OWN,100000.0,10.69,debt_consolidation,30000,28886.63,60,11.99
MORTGAGE,59000.0,30.88,debt_consolidation,32000,0.0,36,15.05
RENT,31000.0,17.42,credit_card,10000,8968.96,36,15.04
OWN,140000.0,19.54,debt_consolidation,20000,18605.56,36,12.61
MORTGAGE,62000.0,19.3,credit_card,4100,3724.73,36,14.08
OWN,19000.0,21.04,credit_card,6000,5243.39,36,7.35
RENT,60000.0,3.3,debt_consolidation,17000,15433.13,36,13.59
MORTGAGE,41787.0,37.74,credit_card,12800,11693.32,36,18.06
RENT,40000.0,0.45,major_purchase,2500,2320.03,36,10.41
MORTGAGE,180000.0,7.27,debt_consolidation,20000,18059.32,36,9.93
MORTGAGE,85000.0,16.12,debt_consolidation,20000,18843.88,60,15.05
RENT,220000.0,19.42,debt_consolidation,21125,19672.75,36,13.58
RENT,65000.0,15.05,debt_consolidation,3000,2692.9,36,6.07
MORTGAGE,31680.0,18.68,credit_card,6600,6037.33,36,19.03
MORTGAGE,42000.0,27.09,credit_card,10000,9254.54,36,7.96
OWN,17000.0,1.77,home_improvement,23025,21379.41,36,10.9
RENT,40000.0,18.57,debt_consolidation,6500,6068.78,36,16.01
MORTGAGE,100000.0,22.54,debt_consolidation,16000,0.0,60,19.42
OWN,67200.0,37.73,debt_consolidation,9600,9199.63,36,19.42
RENT,125000.0,24.57,debt_consolidation,12000,11503.59,60,19.03
MORTGAGE,57564.0,31.75,credit_card,11500,11140.42,60,18.45
OWN,50000.0,15.96,other,4200,3878.38,36,6.07
MORTGAGE,50000.0,15.58,other,15000,14197.97,60,18.06
MORTGAGE,78000.0,10.86,credit_card,6025,0.0,36,15.05
MORTGAGE,50129.0,55.11,home_improvement,7200,6658.5,36,7.34
MORTGAGE,113000.0,14.9,debt_consolidation,10000,8965.88,36,5.32
RENT,190000.0,7.47,other,25000,23241.2,36,11.99
MORTGAGE,40000.0,15.21,debt_consolidation,15000,14265.96,60,12.62
MORTGAGE,90000.0,21.63,debt_consolidation,36000,33869.25,60,14.08
MORTGAGE,39000.0,17.45,debt_consolidation,20000,19374.64,60,18.45
RENT,92000.0,7.08,debt_consolidation,14000,12978.03,36,9.43
RENT,77000.0,15.71,debt_consolidation,16000,15217.02,60,12.62
MORTGAGE,110000.0,30.63,major_purchase,12000,10474.0,36,6.72
MORTGAGE,34000.0,40.52,home_improvement,5000,4407.83,36,11.99
OWN,22000.0,30.01,credit_card,6500,5713.52,36,10.42
MORTGAGE,80000.0,14.52,other,4000,3495.61,36,7.35
RENT,60000.0,17.08,debt_consolidation,20000,19005.39,60,11.99
RENT,60000.0,3.16,major_purchase,6000,5264.37,36,9.44
MORTGAGE,132000.0,9.38,home_improvement,10000,9485.14,36,5.31
RENT,28000.0,31.5,credit_card,13150,11323.2,36,14.08
MORTGAGE,43125.0,22.49,debt_consolidation,8000,7387.42,36,6.07
RENT,165000.0,10.81,debt_consolidation,20000,18509.07,36,7.96
RENT,30000.0,29.16,house,7200,6395.12,36,16.02
OWN,55160.04,7.7,other,40000,37185.49,36,11.98
MORTGAGE,73000.0,13.08,credit_card,25000,21847.54,36,7.35
RENT,50000.0,12.41,debt_consolidation,4500,4075.74,36,11.99
MORTGAGE,50000.0,19.76,debt_consolidation,20000,18560.45,36,10.41
MORTGAGE,90000.0,10.4,debt_consolidation,8400,0.0,36,13.59
RENT,40000.0,2.91,car,12000,11130.17,36,9.92
RENT,83004.0,18.29,debt_consolidation,15000,14441.4,60,22.91
RENT,57000.0,14.97,credit_card,7000,6489.0,36,9.43
RENT,50000.0,16.37,debt_consolidation,15000,12875.93,36,6.08
MORTGAGE,80000.0,18.5,credit_card,14500,12803.23,36,6.08
MORTGAGE,71000.0,22.33,credit_card,40000,38207.91,60,16.02
MORTGAGE,105000.0,17.66,debt_consolidation,35000,33876.29,60,17.47
RENT,45000.0,27.36,credit_card,6000,5590.48,36,14.07
RENT,65000.0,26.72,debt_consolidation,26000,24310.65,60,10.42
MORTGAGE,60000.0,12.7,medical,2000,1775.9,36,16.02
MORTGAGE,175000.0,15.33,home_improvement,25000,22199.06,36,16.02
RENT,78000.0,30.13,credit_card,22600,21730.63,60,30.17
